LOSS_QUAD_0,LOSS_QUAD_1,LOSS_SPEARMAN,LOSS,EPOCH
7.088837463546683,7.431721058156755,0.9741918665391428,513.3067949083116,51.0
7.043190757433574,6.978049724190323,0.9769303456500724,514.2095772072121,52.0
6.987629316471241,7.222329236842968,0.9787847686696936,515.3477596706814,53.0
6.603177635758011,7.854694534231116,0.9689980436254431,510.5848722104673,54.0
7.062426154260282,7.650233820632652,0.9702228716126194,511.4667720088252,55.0
6.876557094079477,7.103102361714399,0.9761647460637269,513.7760128445095,56.0
7.218575808737013,6.763836955582654,0.9809873898824056,516.2479547571253,57.0
9.239811389534562,6.749870633637464,0.969193266497718,512.2166341145834,58.0
6.699461689701787,6.388624022404353,0.9811513490147061,515.437579119647,59.0
7.142717825041877,6.945604924802427,0.9753552200617613,513.4701933684172,60.0
6.492851575215657,6.687490255744369,0.980090198693452,514.9865247938368,61.0
6.282689805384035,6.415591326024797,0.9745833575725555,511.6849591290509,62.0
6.653717929566348,6.9138106471962395,0.9799054850030828,515.2791380705656,63.0
6.228399647606744,6.215290998971021,0.9856903939335434,517.1171716760706,64.0
7.122147657253124,7.089555609005469,0.9798306050123992,515.8849724663628,65.0
6.628641072246763,6.733033983795731,0.9784294808352435,514.3175704390915,66.0
6.699631395163359,6.390774468580882,0.9801999749960723,514.952796653465,67.0
6.803729771463959,6.228848724453537,0.9805149435997009,515.0562258119936,68.0
6.063628364492346,6.016224578574851,0.9796706415988781,513.6712205674913,69.0
7.085457645080708,6.162248339917925,0.9732570670269154,511.55532215259694,70.0
7.039752295723668,6.7057509974197105,0.9735547480759797,512.2055370189526,71.0
6.75180944358861,6.6771779248008025,0.9803698272616775,515.3783377188223,72.0
5.962037257574223,6.031662868128882,0.9831240011586083,515.3531884087456,73.0
6.407759803312796,6.1421046168715865,0.977511113440549,513.0355524133753,74.0
6.920772436592314,6.857421578080566,0.9800288081169128,515.5529451723452,75.0
6.853623225733086,7.124225416669139,0.9743987807521114,512.8700233742043,76.0
6.461193134387334,6.52693846932164,0.9774206600807331,513.4275077537254,77.0
6.6695839299096,6.344554609722561,0.9796158152597921,514.5774338333695,78.0
6.461745928834985,8.20457327807391,0.9631264441543155,507.7870568169488,79.0
6.2800191949915005,7.497002378658012,0.9721505884770993,511.5181229202836,80.0
6.2461071577337055,6.584738629835623,0.9773201523003755,513.2187675193504,81.0
5.945516773947963,7.321832104965493,0.9688853312421728,509.3366433602792,82.0
6.8304411481927945,6.944750951396094,0.9734112631391596,512.1617572925709,83.0
6.692487200101216,7.4738139002411454,0.9668160301667673,509.17611016167535,84.0
6.457159919871224,7.101971983909607,0.9746083539945108,512.5586112693504,85.0
7.197906547122532,6.638325037779631,0.9808247177689163,516.0184851752388,86.0
6.564935440266574,7.001427542280267,0.9772698029323861,513.9285029658565,87.0
6.5435199428487705,6.602465757617244,0.9771252153096376,513.4340978551794,88.0
6.305805104750174,6.226217790886208,0.9788765366430636,513.7168098732277,89.0
5.953262290468922,6.032246649265289,0.9821697959193477,514.8564441822193,90.0
6.615190339309198,7.159999165270063,0.9816402837082192,516.375013563368,91.0
5.536567302765669,5.588187771814841,0.9813142816225687,513.5576686152706,92.0
6.471160226398045,6.304688961417587,0.980759365691079,514.924641361943,93.0
6.693524501941822,6.1948360204696655,0.9735404208854392,511.34105710630064,94.0
7.3237770751670555,8.005586849318611,0.9634210953006038,508.60096740722656,95.0
6.51046837148843,9.111928875799533,0.9541536569595337,504.1490676314742,96.0
6.14656846832346,8.381558665522823,0.9587219832120119,505.3937818739149,97.0
6.259798672464159,7.806841726656313,0.9632434789781217,507.24729919433594,98.0
6.246443896381943,8.424029103031865,0.9543308328699183,503.2878604465061,99.0
6.019376401548032,7.314016880812468,0.9702237822391369,510.087973135489,100.0
